step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,4.59368,9.1869,-1,4.59368,2505,3671,-1,2505,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n30),(nginx,n30),(mariadb,n30),(busybox,n18),(nginx,n18),(mariadb,n18),(memcached,n37),(memcached,n5)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37)"
1,4.44257,11.49174,53.94667,53.94667,2493,3655,2493,2493,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n34)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n112),(nginx,n112),(mariadb,n112),(busybox,n121),(nginx,n121),(mariadb,n121),(memcached,n34),(memcached,n5)","(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)","(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)"
2,3.27576,9.81996,0.31997,0.31997,2493,3655,2493,2493,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n34)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n112),(nginx,n112),(mariadb,n112),(busybox,n121),(nginx,n121),(mariadb,n121),(memcached,n34),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)"
3,3.74022,8.3882,0.30115,0.30115,2493,3655,2493,2493,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n34)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n112),(nginx,n112),(mariadb,n112),(busybox,n121),(nginx,n121),(mariadb,n121),(memcached,n34),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)"
4,3.50491,33.34247,65.21788,68.72278999999999,3897,4500,-1,3897,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n18),(memcached,n37),(nginx,n37),(mariadb,n37)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(busybox,n112),(nginx,n112),(mariadb,n112),(memcached,n7),(memcached,n37),(nginx,n37),(mariadb,n37)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n18),(memcached,n37),(nginx,n37),(mariadb,n37)"
5,4.0147,1.62162,1.55236,1.55236,2835,2836,3201,3201,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(nginx,n5),(mariadb,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n118),(memcached,n5),(nginx,n5),(mariadb,n5)","(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n3),(nginx,n5),(mariadb,n5),(memcached,n5),(memcached,n18),(memcached,n37)","(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n3),(nginx,n5),(mariadb,n5),(memcached,n5),(memcached,n18),(memcached,n37)"
6,3.99539,7.84389,49.8022,49.8022,3718,4319,4317,4317,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37),(nginx,n37),(mariadb,n37)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(busybox,n112),(nginx,n112),(mariadb,n112),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n28)","(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n28),(nginx,n112),(mariadb,n112)","(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n28),(nginx,n112),(mariadb,n112)"
7,3.54699,65.29247,65.30869,68.85567999999999,4436,-1,-1,4436,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n5),(memcached,n14),(memcached,n37),(nginx,n37),(mariadb,n37)",,,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n5),(memcached,n14),(memcached,n37),(nginx,n37),(mariadb,n37)"
8,3.79185,2.20736,65.29992,69.09177,3503,3504,-1,3503,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(memcached,n37),(nginx,n37),(mariadb,n37)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37)"
9,3.40057,23.18319,65.30466,68.70523,3870,4266,-1,3870,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n38),(nginx,n38)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n112),(busybox,n121),(mariadb,n121),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n38),(nginx,n38)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n38),(nginx,n38)"
10,3.40168,0.6898,3.63413,3.63413,2763,3159,3474,3474,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n71),(nginx,n71)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(mariadb,n121),(memcached,n71),(nginx,n71)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(memcached,n16),(nginx,n16),(mariadb,n30)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(memcached,n16),(nginx,n16),(mariadb,n30)"
