step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,1.32456,0.47626,-1,1.32456,2379,2962,-1,2379,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)"
1,1.32985,0.07165,0.02544,0.02544,2127,2127,2127,2127,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0)"
2,1.15727,0.17317,0.13223,0.13223,2379,2962,2379,2379,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n2)"
3,1.5853,0.10148,0.08577,0.08577,2836,2836,2836,2836,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
4,1.14497,0.08055,8.33474,8.33474,2127,2127,4049,4049,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n4)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n4)"
5,1.46735,0.14146,0.19624,0.19624,3088,3671,3671,3671,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)"
6,1.13582,0.14764,0.05971,0.05971,3088,3671,3671,3671,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)"
7,1.98128,0.11194,12.25276,12.25276,2379,2962,4049,4049,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)"
8,1.58397,0.05469,11.81912,11.81912,2127,2127,4049,4049,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(memcached,n1),(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n4),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n26),(nginx,n26),(mariadb,n26)","(memcached,n1),(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n4),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n26),(nginx,n26),(mariadb,n26)"
9,1.60262,0.10412,65.03719,66.63981,2379,2962,-1,2379,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)"
10,1.78195,0.14154,0.27212,0.27212,3088,3671,3671,3671,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)"
11,2.14305,0.10935,65.08728,67.23033000000001,2379,2962,-1,2379,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)"
12,1.4809,0.08425,57.49976,57.49976,2379,2962,4758,4758,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)"
13,1.5899,0.12653,0.04628,0.04628,2379,2962,4758,4758,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)"
14,1.58464,0.10988,0.08217,0.08217,2379,2962,4758,4758,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(busybox,n42),(nginx,n42),(mariadb,n42),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n1),(memcached,n2)"
15,2.60837,0.12353,0.15213,0.15213,2379,2962,3592,3592,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n1),(memcached,n2),(memcached,n26)","(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n1),(memcached,n2),(memcached,n26)"
16,2.18864,0.15376,0.0865,0.0865,2379,2962,3592,3592,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n1),(memcached,n2),(memcached,n26)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n1),(memcached,n2),(memcached,n26)"
17,1.56339,1.45636,65.04259,66.60598,5924,6507,-1,5924,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n40),(memcached,n40),(nginx,n40),(mariadb,n40),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n40),(memcached,n40),(nginx,n40),(mariadb,n40),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n40),(memcached,n40),(nginx,n40),(mariadb,n40),(memcached,n2)"
18,1.75969,0.14293,11.19574,11.19574,2379,2962,4632,4632,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n1)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n1)"
19,1.5937,0.52619,65.04669,66.64039,4963,4963,-1,4963,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n28),(memcached,n28),(nginx,n28),(mariadb,n28)","(busybox,n28),(memcached,n28),(nginx,n28),(mariadb,n28),(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n28),(memcached,n28),(nginx,n28),(mariadb,n28)"
20,1.52527,0.0982,9.42039,9.42039,2379,2962,5798,5798,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)"
21,1.67746,0.14412,65.04173,66.71919,2379,2962,-1,2379,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)"
22,1.70381,1.06516,8.64984,8.64984,2505,3671,4632,4632,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2),(memcached,n12)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n52),(nginx,n52),(mariadb,n52),(busybox,n42),(nginx,n42),(mariadb,n42),(memcached,n2),(memcached,n12)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(busybox,n42),(nginx,n42),(mariadb,n42),(memcached,n1)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(busybox,n42),(nginx,n42),(mariadb,n42),(memcached,n1)"
23,1.65718,0.1039,0.59597,0.59597,2379,2962,5215,5215,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)","(busybox,n1),(nginx,n1),(mariadb,n1),(memcached,n1),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n0),(memcached,n2)","(busybox,n1),(nginx,n1),(mariadb,n1),(memcached,n1),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n0),(memcached,n2)"
24,1.5349,0.15756,65.05529,66.59018999999999,2379,2962,-1,2379,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n26),(nginx,n26),(mariadb,n26),(memcached,n2)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n2)"
