step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,2.28662,1.74534,-1,2.28662,5729,6924,-1,5729,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(memcached,n2),(traefik,n2)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(nginx,n1),(httpd,n1),(mariadb,n1),(postgres,n1),(busybox,n10),(alpine,n10),(nginx,n10),(httpd,n10),(mariadb,n10),(postgres,n10),(memcached,n2),(traefik,n2)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(memcached,n2),(traefik,n2)"
1,1.81348,2.56123,13.80511,13.80511,5398,7950,5973,5973,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n2),(traefik,n6)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(nginx,n1),(httpd,n1),(postgres,n1),(mariadb,n1),(busybox,n52),(alpine,n52),(memcached,n52),(nginx,n52),(httpd,n52),(postgres,n52),(mariadb,n52),(busybox,n10),(alpine,n10),(memcached,n10),(nginx,n10),(httpd,n10),(postgres,n10),(mariadb,n10),(traefik,n2),(traefik,n6)","(traefik,n2),(memcached,n2),(traefik,n1),(busybox,n1),(alpine,n1),(memcached,n1),(nginx,n1),(httpd,n1),(postgres,n1),(mariadb,n1),(traefik,n6)","(traefik,n2),(memcached,n2),(traefik,n1),(busybox,n1),(alpine,n1),(memcached,n1),(nginx,n1),(httpd,n1),(postgres,n1),(mariadb,n1),(traefik,n6)"
2,2.07013,0.28925,0.09988,0.09988,4239,5456,5671,5671,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n9)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(postgres,n10),(mariadb,n10),(traefik,n22)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2),(traefik,n2),(traefik,n6)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2),(traefik,n2),(traefik,n6)"
3,1.91686,0.28616,0.08831,0.08831,4241,5468,5606,5606,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n9)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(postgres,n10),(mariadb,n10),(traefik,n22)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2),(traefik,n2),(traefik,n6)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2),(traefik,n2),(traefik,n6)"
4,1.65459,0.37929,0.0969,0.0969,4842,6064,5681,5681,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n2)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(postgres,n10),(mariadb,n10),(traefik,n2)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2),(traefik,n2),(traefik,n6)","(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2),(traefik,n2),(traefik,n6)"
5,2.15955,0.40772,0.49465,0.49465,4488,5984,5343,5343,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n6),(traefik,n23)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(postgres,n10),(mariadb,n10),(traefik,n25)","(traefik,n25),(traefik,n1),(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2)","(traefik,n25),(traefik,n1),(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(postgres,n1),(mariadb,n1),(memcached,n2)"
6,2.34241,0.3184,0.10336,0.10336,4344,5792,5202,5202,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n6),(traefik,n23)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(traefik,n1),(mariadb,n1),(postgres,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(postgres,n10),(traefik,n25)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(traefik,n1),(mariadb,n1),(postgres,n1),(memcached,n2),(traefik,n25)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(traefik,n1),(mariadb,n1),(postgres,n1),(memcached,n2),(traefik,n25)"
7,1.79104,6.88581,0.07957,1.8706099999999999,10623,11746,-1,10623,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51),(alpine,n51),(traefik,n51),(httpd,n51),(postgres,n51),(traefik,n7)","(busybox,n51),(alpine,n51),(memcached,n51),(httpd,n51),(traefik,n51),(nginx,n51),(mariadb,n51),(postgres,n51),(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(nginx,n1),(mariadb,n1),(postgres,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(postgres,n10),(traefik,n7)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51),(alpine,n51),(traefik,n51),(httpd,n51),(postgres,n51),(traefik,n7)"
8,1.48685,0.35855,0.06197,1.54882,6778,7918,-1,6778,"(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(alpine,n2),(traefik,n2),(httpd,n2),(postgres,n2),(traefik,n3)","(busybox,n2),(alpine,n2),(memcached,n2),(httpd,n2),(traefik,n2),(nginx,n2),(mariadb,n2),(postgres,n2),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(postgres,n10),(traefik,n6)",,"(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(alpine,n2),(traefik,n2),(httpd,n2),(postgres,n2),(traefik,n3)"
9,1.86522,0.29436,0.0546,1.91982,4496,5216,-1,4496,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n22),(postgres,n9)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(nginx,n1),(mariadb,n1),(postgres,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(traefik,n22),(postgres,n22)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n22),(postgres,n9)"
10,2.02289,0.56185,0.08379,2.10668,5881,6705,-1,5881,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(memcached,n23),(mariadb,n23),(postgres,n23),(nginx,n10),(traefik,n10),(traefik,n9),(postgres,n9)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(nginx,n1),(mariadb,n1),(postgres,n1),(busybox,n52),(alpine,n52),(memcached,n52),(httpd,n52),(nginx,n52),(mariadb,n52),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(traefik,n10),(nginx,n10),(mariadb,n10),(postgres,n10),(traefik,n9),(postgres,n9)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(memcached,n23),(mariadb,n23),(postgres,n23),(nginx,n10),(traefik,n10),(traefik,n9),(postgres,n9)"
11,1.38956,0.4611,5.72301,5.72301,4797,5456,6439,6439,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n7),(postgres,n9)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(nginx,n1),(mariadb,n1),(postgres,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(traefik,n7),(postgres,n22)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(mariadb,n1),(nginx,n1),(postgres,n1),(busybox,n52),(alpine,n52),(memcached,n52),(httpd,n52),(mariadb,n52),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(mariadb,n10),(nginx,n10),(traefik,n3),(traefik,n22),(postgres,n23),(postgres,n9)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(traefik,n1),(mariadb,n1),(nginx,n1),(postgres,n1),(busybox,n52),(alpine,n52),(memcached,n52),(httpd,n52),(mariadb,n52),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(mariadb,n10),(nginx,n10),(traefik,n3),(traefik,n22),(postgres,n23),(postgres,n9)"
12,1.71302,0.29051,0.18733,0.18733,4666,5312,6124,6124,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(traefik,n22),(postgres,n22)","(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(traefik,n1),(mariadb,n1),(postgres,n1),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(traefik,n22),(postgres,n22)","(postgres,n1),(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(traefik,n1),(mariadb,n1),(postgres,n9),(busybox,n52),(alpine,n52),(memcached,n52),(httpd,n52),(mariadb,n52),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(traefik,n3),(traefik,n22)","(postgres,n1),(busybox,n1),(alpine,n1),(memcached,n1),(httpd,n1),(nginx,n1),(traefik,n1),(mariadb,n1),(postgres,n9),(busybox,n52),(alpine,n52),(memcached,n52),(httpd,n52),(mariadb,n52),(busybox,n10),(alpine,n10),(memcached,n10),(httpd,n10),(nginx,n10),(mariadb,n10),(traefik,n3),(traefik,n22)"
