step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,84.43339,2.42062,-1,84.43339,2962,3545,-1,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n49),(nginx,n49),(mariadb,n49),(memcached,n37)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)"
1,84.41494,2.75516,1.16839,1.16839,2962,3545,2962,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n9)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)"
2,77.46352,2.66396,1.86839,1.86839,2962,3545,2962,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n55)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(nginx,n9),(mariadb,n9),(memcached,n46)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)"
3,93.64337,4.69992,2.69399,2.69399,2962,3545,2962,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n55)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(nginx,n9),(mariadb,n9),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)"
4,88.69524,5.76503,2.717,2.717,2962,3545,2962,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n55)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(nginx,n9),(mariadb,n9),(memcached,n46)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)"
5,108.60925,4.47465,3.68875,3.68875,2962,3545,2962,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n46)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(nginx,n9),(mariadb,n9),(memcached,n42)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n42)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n42)"
6,107.99031,3.5655,3.12188,3.12188,2962,3545,2962,2962,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n9)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(memcached,n9),(nginx,n9),(mariadb,n9)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n9)","(memcached,n0),(busybox,n0),(nginx,n0),(mariadb,n0),(memcached,n9)"
7,100.50967,9.31557,13.75307,13.75307,3541,3545,3541,3541,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n55),(nginx,n55),(mariadb,n331)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(memcached,n55),(nginx,n327),(mariadb,n327)","(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n0),(memcached,n55),(nginx,n327),(mariadb,n327)","(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n0),(memcached,n55),(nginx,n327),(mariadb,n327)"
8,99.70463,5.6467,2.96099,2.96099,2962,3545,3541,3541,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n9),(nginx,n9),(mariadb,n9),(memcached,n37)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n55),(nginx,n327),(mariadb,n327)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(memcached,n55),(nginx,n327),(mariadb,n327)"
9,100.63783,67.87834,67.59614,168.23397,5089,-1,-1,5089,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n501),(memcached,n501),(nginx,n501),(mariadb,n501),(memcached,n6)",,,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n501),(memcached,n501),(nginx,n501),(mariadb,n501),(memcached,n6)"
