step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,12.87005,0.40499,-1,12.87005,2127,2127,-1,2127,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
1,13.8288,0.35428,0.31207,0.31207,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
2,13.46829,0.43152,0.35562,0.35562,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
3,12.99916,0.378,0.34581,0.34581,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
4,14.14414,0.37521,0.35435,0.35435,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
5,16.38965,0.61614,0.46018,0.46018,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
6,15.53383,0.4807,0.67177,0.67177,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
7,21.3729,0.84491,0.54155,0.54155,2127,2127,2127,2127,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
8,15.61202,0.75953,0.83802,0.83802,1418,1418,2127,2127,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)"
9,22.37244,0.42943,0.5488,0.5488,1418,1418,2127,2127,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)"
10,19.11263,0.49434,0.43516,0.43516,1418,1418,1418,1418,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)"
11,22.80068,0.7729,0.674,0.674,1418,1418,2127,2127,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)"
12,25.55796,0.52743,0.49148,0.49148,1418,1418,2127,2127,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)"
13,18.73298,0.7414,0.70935,0.70935,1418,1418,2127,2127,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)","(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(busybox,n216),(memcached,n216),(nginx,n216),(mariadb,n216)"
