step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,6.99307,39.834,-1,6.99307,7447,11582,-1,7447,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(traefik,n2),(memcached,n25),(memcached,n110),(traefik,n33),(httpd,n33),(postgres,n33),(traefik,n54)","(busybox,n0),(alpine,n0),(memcached,n0),(traefik,n0),(nginx,n0),(httpd,n0),(mariadb,n0),(postgres,n0),(busybox,n101),(alpine,n101),(nginx,n101),(mariadb,n101),(busybox,n73),(alpine,n73),(nginx,n73),(httpd,n73),(mariadb,n73),(postgres,n73),(busybox,n29),(alpine,n29),(memcached,n29),(traefik,n29),(nginx,n29),(httpd,n29),(mariadb,n29),(postgres,n29),(memcached,n44),(traefik,n44),(memcached,n2),(traefik,n2),(httpd,n110),(postgres,n110)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(traefik,n2),(memcached,n25),(memcached,n110),(traefik,n33),(httpd,n33),(postgres,n33),(traefik,n54)"
1,6.90205,12.18915,65.06285,71.9649,7964,9974,-1,7964,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(traefik,n2),(memcached,n5),(traefik,n5),(postgres,n23)","(busybox,n0),(alpine,n0),(memcached,n0),(traefik,n0),(nginx,n0),(httpd,n0),(mariadb,n0),(postgres,n0),(busybox,n73),(alpine,n73),(nginx,n73),(httpd,n73),(mariadb,n73),(busybox,n29),(alpine,n29),(nginx,n29),(httpd,n29),(mariadb,n29),(postgres,n29),(memcached,n22),(memcached,n2),(traefik,n2),(traefik,n5),(postgres,n23)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(traefik,n2),(memcached,n5),(traefik,n5),(postgres,n23)"
2,66.8159,59.12801,65.21017,132.02607,13134,13755,-1,13134,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(memcached,n29),(memcached,n48),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n92),(mariadb,n6),(httpd,n6),(postgres,n6),(traefik,n1),(traefik,n5),(traefik,n7),(httpd,n7),(postgres,n7)","(busybox,n0),(alpine,n0),(memcached,n0),(traefik,n0),(nginx,n0),(httpd,n0),(mariadb,n0),(postgres,n0),(busybox,n101),(alpine,n101),(busybox,n73),(alpine,n73),(nginx,n73),(httpd,n73),(mariadb,n73),(postgres,n73),(busybox,n29),(alpine,n29),(memcached,n29),(traefik,n29),(nginx,n29),(httpd,n29),(mariadb,n29),(postgres,n29),(memcached,n44),(traefik,n44),(memcached,n1),(traefik,n1),(nginx,n48),(mariadb,n48),(httpd,n17),(postgres,n17)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(memcached,n29),(memcached,n48),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n92),(mariadb,n6),(httpd,n6),(postgres,n6),(traefik,n1),(traefik,n5),(traefik,n7),(httpd,n7),(postgres,n7)"
3,15.02813,57.78982,65.22129,80.24942,7447,10486,-1,7447,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(traefik,n2),(memcached,n33),(httpd,n33),(postgres,n33),(memcached,n59),(traefik,n25),(traefik,n110)","(busybox,n0),(alpine,n0),(memcached,n0),(traefik,n0),(nginx,n0),(httpd,n0),(mariadb,n0),(postgres,n0),(busybox,n48),(alpine,n48),(nginx,n48),(mariadb,n48),(busybox,n101),(alpine,n101),(nginx,n101),(httpd,n101),(mariadb,n101),(postgres,n101),(busybox,n73),(alpine,n73),(memcached,n73),(traefik,n73),(nginx,n73),(httpd,n73),(mariadb,n73),(postgres,n73),(memcached,n33),(traefik,n33),(httpd,n33),(postgres,n33),(memcached,n2),(traefik,n2)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n2),(traefik,n2),(memcached,n33),(httpd,n33),(postgres,n33),(memcached,n59),(traefik,n25),(traefik,n110)"
4,13.24713,30.32293,65.24797,78.4951,8545,9432,-1,8545,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(busybox,n40),(memcached,n40),(nginx,n40),(mariadb,n40),(alpine,n40),(traefik,n40),(httpd,n40),(postgres,n40),(memcached,n33),(traefik,n33),(httpd,n33),(postgres,n33),(traefik,n2)","(busybox,n40),(alpine,n40),(memcached,n40),(traefik,n40),(nginx,n40),(httpd,n40),(mariadb,n40),(postgres,n40),(busybox,n1),(alpine,n1),(memcached,n1),(traefik,n1),(nginx,n1),(httpd,n1),(mariadb,n1),(postgres,n1),(busybox,n29),(alpine,n29),(nginx,n29),(mariadb,n29),(memcached,n33),(httpd,n33),(postgres,n33),(traefik,n17)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(busybox,n40),(memcached,n40),(nginx,n40),(mariadb,n40),(alpine,n40),(traefik,n40),(httpd,n40),(postgres,n40),(memcached,n33),(traefik,n33),(httpd,n33),(postgres,n33),(traefik,n2)"
5,72.74878,65.19082,65.18934,137.93812,13194,-1,-1,13194,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(memcached,n7),(traefik,n7),(httpd,n7),(postgres,n7),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n46),(mariadb,n48),(traefik,n2),(traefik,n19),(httpd,n92),(postgres,n6)",,,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(memcached,n7),(traefik,n7),(httpd,n7),(postgres,n7),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n46),(mariadb,n48),(traefik,n2),(traefik,n19),(httpd,n92),(postgres,n6)"
6,62.32035,65.27424,65.27011,127.59046000000001,12838,-1,-1,12838,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(memcached,n25),(traefik,n25),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n48),(httpd,n48),(mariadb,n6),(postgres,n6),(traefik,n7),(httpd,n7),(postgres,n7)",,,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(memcached,n25),(traefik,n25),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n48),(httpd,n48),(mariadb,n6),(postgres,n6),(traefik,n7),(httpd,n7),(postgres,n7)"
7,565.60523,65.25226,65.23143,630.83666,14564,-1,-1,14564,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(memcached,n7),(traefik,n7),(httpd,n7),(postgres,n7),(memcached,n105),(traefik,n105),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n50),(mariadb,n92),(httpd,n74),(postgres,n6)",,,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(memcached,n7),(traefik,n7),(httpd,n7),(postgres,n7),(memcached,n105),(traefik,n105),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n50),(mariadb,n92),(httpd,n74),(postgres,n6)"
8,87.70272,2.92623,65.21156,152.91428000000002,8760,9700,-1,8760,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(postgres,n1),(memcached,n25),(nginx,n6),(mariadb,n6),(httpd,n6),(traefik,n5)","(busybox,n0),(alpine,n0),(memcached,n0),(traefik,n0),(nginx,n0),(httpd,n0),(mariadb,n0),(postgres,n0),(busybox,n73),(alpine,n73),(memcached,n73),(traefik,n73),(busybox,n29),(alpine,n29),(nginx,n29),(httpd,n29),(mariadb,n29),(postgres,n29),(memcached,n1),(traefik,n1),(postgres,n1),(nginx,n6),(httpd,n6),(mariadb,n6)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(postgres,n1),(memcached,n25),(nginx,n6),(mariadb,n6),(httpd,n6),(traefik,n5)"
9,154.8795,25.33116,65.23952,220.11902,13194,9262,-1,13194,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(memcached,n7),(traefik,n7),(httpd,n7),(postgres,n7),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n48),(mariadb,n54),(httpd,n92),(postgres,n6)","(busybox,n0),(alpine,n0),(memcached,n0),(traefik,n0),(nginx,n0),(httpd,n0),(mariadb,n0),(postgres,n0),(busybox,n73),(alpine,n73),(busybox,n29),(alpine,n29),(nginx,n29),(mariadb,n29),(memcached,n1),(traefik,n1),(memcached,n33),(traefik,n33),(httpd,n33),(postgres,n33),(nginx,n48),(httpd,n48),(mariadb,n48),(postgres,n6)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(memcached,n1),(traefik,n1),(memcached,n7),(traefik,n7),(httpd,n7),(postgres,n7),(memcached,n110),(traefik,n110),(httpd,n110),(postgres,n110),(nginx,n48),(mariadb,n54),(httpd,n92),(postgres,n6)"
