step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,0.63582,0.0,-1,0.63582,2127,-1,-1,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
1,0.4644,0.0,0.02205,0.02205,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
2,0.47734,0.0,0.01498,0.01498,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
3,0.52921,0.0,0.06252,0.06252,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
4,0.46337,0.0,0.02181,0.02181,2127,-1,2127,2127,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4)",,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4)"
5,0.50366,0.0,0.07925,0.07925,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
6,0.51415,0.0,0.01455,0.01455,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
7,0.53936,0.0,0.06623,0.06623,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
8,0.45651,0.0,0.02309,0.02309,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
9,0.50693,0.0,0.08174,0.08174,2253,-1,2253,2253,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n22)",,"(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n22)","(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n22)"
10,0.44701,0.0,0.02103,0.02103,2127,-1,2253,2253,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n22)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n22)"
11,0.54481,0.0,0.28693,0.28693,2505,-1,2505,2505,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n4)",,"(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n4)","(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n4)"
12,0.51927,0.0,0.02829,0.02829,2127,-1,2127,2127,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4)",,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4)"
13,0.42636,0.0,0.02542,0.02542,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
14,0.54139,0.0,0.06396,0.06396,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
15,0.50149,0.0,0.02314,0.02314,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
16,0.49233,0.0,0.07223,0.07223,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
17,0.49139,0.0,0.02322,0.02322,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
18,0.43475,0.0,0.0705,0.0705,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
19,0.50385,0.0,0.02383,0.02383,2127,-1,2127,2127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
20,0.52404,0.0,0.15399,0.15399,2379,-1,2379,2379,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n7)",,"(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n7)","(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n7)"
21,0.49489,0.0,0.02494,0.02494,1418,-1,1418,1418,"(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5)",,"(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5)","(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5)"
22,0.47012,0.0,4.9027,4.9027,3088,-1,3671,3671,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(memcached,n10)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(busybox,n20),(nginx,n20),(mariadb,n20),(memcached,n11)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n26),(memcached,n26),(nginx,n26),(mariadb,n26),(busybox,n20),(nginx,n20),(mariadb,n20),(memcached,n11)"
