step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,1.32124,0.47436,-1,1.32124,2127,2127,-1,2127,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
1,0.84028,0.1684,0.02966,0.86994,3809,4407,-1,3809,"(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(memcached,n3)","(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n3)",,"(busybox,n2),(memcached,n2),(nginx,n2),(mariadb,n2),(memcached,n3)"
2,1.00895,0.18298,0.03809,1.04704,2643,3212,-1,2643,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(memcached,n2)"
3,0.77278,0.09425,0.11518,0.11518,2139,2139,3300,3300,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(nginx,n1),(mariadb,n1),(memcached,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)","(busybox,n1),(nginx,n1),(mariadb,n1),(memcached,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)"
4,0.82526,0.10948,0.06364,0.06364,2091,2091,3208,3208,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)"
5,0.87245,0.10209,0.08003,0.08003,1923,1923,2964,2964,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)"
6,0.96416,0.14531,0.07379,0.07379,1815,1815,2836,2836,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(nginx,n10),(mariadb,n10),(memcached,n2)"
7,0.82584,0.74071,0.04232,0.86816,4864,4864,-1,4864,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51)","(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51),(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51)"
8,0.68762,0.09482,0.05833,0.05833,1731,1731,4616,4616,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n51),(memcached,n51),(nginx,n51),(mariadb,n51)"
9,0.76692,0.11706,0.06386,0.8307800000000001,1701,1701,-1,1701,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
10,0.70637,0.10822,0.04184,0.74821,1758,1758,-1,1758,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
11,0.5348,0.09364,0.04533,0.58013,1758,1758,-1,1758,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1)"
12,0.76011,0.39469,0.03986,0.79997,2185,2965,-1,2185,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(nginx,n9),(nginx,n23)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n52),(memcached,n52),(mariadb,n52),(busybox,n10),(memcached,n10),(nginx,n10),(mariadb,n10),(nginx,n22)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(nginx,n9),(nginx,n23)"
13,1.10646,1.1701,0.12764,0.12764,2147,2895,2521,2521,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(nginx,n22),(nginx,n23)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n52),(memcached,n52),(mariadb,n52),(busybox,n10),(memcached,n10),(mariadb,n10),(nginx,n23),(nginx,n22)","(busybox,n1),(memcached,n1),(mariadb,n1),(nginx,n1),(busybox,n10),(memcached,n10),(mariadb,n10),(nginx,n9),(nginx,n23)","(busybox,n1),(memcached,n1),(mariadb,n1),(nginx,n1),(busybox,n10),(memcached,n10),(mariadb,n10),(nginx,n9),(nginx,n23)"
14,1.04831,0.14522,0.04879,0.04879,2062,2456,2676,2676,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(nginx,n9)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(memcached,n10),(mariadb,n10),(nginx,n22)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(memcached,n10),(mariadb,n10),(nginx,n9),(nginx,n23)","(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(busybox,n10),(memcached,n10),(mariadb,n10),(nginx,n9),(nginx,n23)"
