step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,56.79435,2.44517,-1,56.79435,9222,10773,-1,9222,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(traefik,n7),(ubuntu,n51),(redis,n40),(mysql,n5)","(busybox,n1),(alpine,n1),(ubuntu,n1),(memcached,n1),(traefik,n1),(redis,n1),(nginx,n1),(httpd,n1),(rabbitmq,n1),(mariadb,n1),(postgres,n1),(mysql,n1),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n40),(traefik,n40),(redis,n40),(mysql,n5)",,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(traefik,n7),(ubuntu,n51),(redis,n40),(mysql,n5)"
1,71.43308,1.12901,1.12648,1.12648,6063,7614,7614,7614,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n46),(redis,n46),(mysql,n46),(ubuntu,n66)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)"
2,68.97826,1.33425,0.83239,0.83239,6063,7614,7614,7614,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n66),(ubuntu,n46),(redis,n46),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)"
3,60.97468,2.34302,5.41977,5.41977,6684,8235,8235,8235,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n46),(ubuntu,n80),(redis,n22),(mysql,n6)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n223),(alpine,n223),(memcached,n223),(nginx,n223),(httpd,n223),(rabbitmq,n223),(mariadb,n223),(postgres,n223),(ubuntu,n22),(traefik,n22),(redis,n22),(mysql,n6)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n223),(alpine,n223),(memcached,n223),(nginx,n223),(httpd,n223),(rabbitmq,n223),(mariadb,n223),(postgres,n223),(ubuntu,n22),(traefik,n22),(redis,n22),(mysql,n6)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n223),(alpine,n223),(memcached,n223),(nginx,n223),(httpd,n223),(rabbitmq,n223),(mariadb,n223),(postgres,n223),(ubuntu,n22),(traefik,n22),(redis,n22),(mysql,n6)"
4,53.30583,2.20623,2.74828,2.74828,6063,7614,7614,7614,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n72),(ubuntu,n65),(redis,n65),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n46),(traefik,n46),(redis,n46),(mysql,n46)","(ubuntu,n0),(traefik,n0),(redis,n0),(mysql,n0),(busybox,n0),(alpine,n0),(memcached,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(ubuntu,n46),(traefik,n46),(redis,n46),(mysql,n46),(busybox,n223),(alpine,n223),(memcached,n223),(nginx,n223),(httpd,n223),(rabbitmq,n223),(mariadb,n223),(postgres,n223)","(ubuntu,n0),(traefik,n0),(redis,n0),(mysql,n0),(busybox,n0),(alpine,n0),(memcached,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(ubuntu,n46),(traefik,n46),(redis,n46),(mysql,n46),(busybox,n223),(alpine,n223),(memcached,n223),(nginx,n223),(httpd,n223),(rabbitmq,n223),(mariadb,n223),(postgres,n223)"
5,64.22447,65.50848,65.87706,130.10153,8037,-1,-1,8037,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n5),(redis,n5),(traefik,n43),(redis,n43),(mysql,n43),(ubuntu,n19),(mysql,n19),(ubuntu,n98)",,,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n5),(redis,n5),(traefik,n43),(redis,n43),(mysql,n43),(ubuntu,n19),(mysql,n19),(ubuntu,n98)"
6,83.95855,0.99213,1.48023,1.48023,6063,7614,7443,7443,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n72),(redis,n72),(mysql,n72),(ubuntu,n65)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n66)","(traefik,n0),(redis,n0),(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(traefik,n66),(redis,n66),(ubuntu,n19),(mysql,n19),(ubuntu,n98),(mysql,n43)","(traefik,n0),(redis,n0),(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(traefik,n66),(redis,n66),(ubuntu,n19),(mysql,n19),(ubuntu,n98),(mysql,n43)"
7,86.74538,2.36157,4.35438,4.35438,8856,10773,10773,10773,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(mysql,n5)","(busybox,n1),(alpine,n1),(ubuntu,n1),(memcached,n1),(traefik,n1),(redis,n1),(nginx,n1),(httpd,n1),(rabbitmq,n1),(mariadb,n1),(postgres,n1),(mysql,n1),(busybox,n216),(alpine,n216),(ubuntu,n216),(memcached,n216),(traefik,n216),(redis,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(mysql,n5)","(busybox,n1),(alpine,n1),(ubuntu,n1),(memcached,n1),(traefik,n1),(redis,n1),(nginx,n1),(httpd,n1),(rabbitmq,n1),(mariadb,n1),(postgres,n1),(mysql,n1),(busybox,n216),(alpine,n216),(ubuntu,n216),(memcached,n216),(traefik,n216),(redis,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(mysql,n5)","(busybox,n1),(alpine,n1),(ubuntu,n1),(memcached,n1),(traefik,n1),(redis,n1),(nginx,n1),(httpd,n1),(rabbitmq,n1),(mariadb,n1),(postgres,n1),(mysql,n1),(busybox,n216),(alpine,n216),(ubuntu,n216),(memcached,n216),(traefik,n216),(redis,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(mysql,n5)"
8,77.60981,4.32478,65.98192,143.59172999999998,6981,11286,-1,6981,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n7),(traefik,n65),(ubuntu,n46),(redis,n46),(mysql,n46),(redis,n10),(mysql,n14)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n15),(redis,n15),(mysql,n15)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n7),(traefik,n65),(ubuntu,n46),(redis,n46),(mysql,n46),(redis,n10),(mysql,n14)"
9,81.91501,2.37846,65.9121,147.82711,6063,7614,-1,6063,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n66),(ubuntu,n46),(redis,n46),(mysql,n46)","(busybox,n0),(alpine,n0),(ubuntu,n0),(memcached,n0),(traefik,n0),(redis,n0),(nginx,n0),(httpd,n0),(rabbitmq,n0),(mariadb,n0),(postgres,n0),(mysql,n0),(busybox,n216),(alpine,n216),(memcached,n216),(nginx,n216),(httpd,n216),(rabbitmq,n216),(mariadb,n216),(postgres,n216),(ubuntu,n66),(traefik,n66),(redis,n66),(mysql,n46)",,"(busybox,n0),(memcached,n0),(nginx,n0),(mariadb,n0),(alpine,n0),(traefik,n0),(httpd,n0),(postgres,n0),(ubuntu,n0),(redis,n0),(rabbitmq,n0),(mysql,n0),(traefik,n66),(ubuntu,n46),(redis,n46),(mysql,n46)"
