step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,7.27075,32.09632,-1,7.27075,6778,8350,-1,6778,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(traefik,n5),(postgres,n5),(memcached,n37),(traefik,n37),(postgres,n37),(traefik,n18)","(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(nginx,n3),(httpd,n3),(mariadb,n3),(postgres,n3),(busybox,n30),(alpine,n30),(nginx,n30),(httpd,n30),(mariadb,n30),(busybox,n18),(alpine,n18),(nginx,n18),(httpd,n18),(mariadb,n18),(memcached,n37),(traefik,n37),(postgres,n37),(memcached,n5),(postgres,n5),(traefik,n7)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(traefik,n5),(postgres,n5),(memcached,n37),(traefik,n37),(postgres,n37),(traefik,n18)"
1,5.70649,65.29084,65.14619,70.85268,6445,-1,-1,6445,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)"
2,8.38339,65.32274,0.36472,0.36472,6445,-1,6445,6445,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n34),(traefik,n34),(traefik,n7),(traefik,n29),(postgres,n37)",,"(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)","(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)"
3,6.57041,65.19914,0.25221,0.25221,6445,-1,6445,6445,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n37),(postgres,n37),(traefik,n7),(traefik,n29),(traefik,n34)",,"(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)","(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)"
4,7.17024,65.25812,0.37459,0.37459,6445,-1,6445,6445,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n37),(postgres,n37),(traefik,n7),(traefik,n29),(traefik,n34)",,"(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)","(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n5),(memcached,n34),(postgres,n34),(traefik,n7),(traefik,n29),(traefik,n37)"
5,6.7551,65.19888,65.26274,72.01783999999999,8572,-1,-1,8572,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n87),(traefik,n87),(traefik,n7),(traefik,n29),(postgres,n108)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n87),(traefik,n87),(traefik,n7),(traefik,n29),(postgres,n108)"
6,7.88332,65.33722,65.32677,73.21009,6823,-1,-1,6823,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n34),(traefik,n34),(traefik,n7),(traefik,n29),(httpd,n37),(postgres,n37)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n34),(traefik,n34),(traefik,n7),(traefik,n29),(httpd,n37),(postgres,n37)"
7,7.17893,57.53137,65.31743,72.49636,8020,9534,-1,8020,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n37),(traefik,n37),(memcached,n38),(traefik,n38),(nginx,n34),(mariadb,n34),(httpd,n34),(postgres,n34)","(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(busybox,n30),(alpine,n30),(busybox,n112),(alpine,n112),(httpd,n112),(nginx,n112),(mariadb,n112),(postgres,n112),(memcached,n16),(traefik,n16),(memcached,n34),(traefik,n34),(httpd,n37),(nginx,n37),(mariadb,n37),(postgres,n37)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n37),(traefik,n37),(memcached,n38),(traefik,n38),(nginx,n34),(mariadb,n34),(httpd,n34),(postgres,n34)"
8,6.92931,65.24272,65.34906,72.27837,11986,-1,-1,11986,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n63),(traefik,n63),(memcached,n108),(mariadb,n108),(traefik,n108),(nginx,n87),(postgres,n87),(traefik,n29)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n63),(traefik,n63),(memcached,n108),(mariadb,n108),(traefik,n108),(nginx,n87),(postgres,n87),(traefik,n29)"
9,6.23662,65.33333,0.46132,0.46132,7534,-1,11986,11986,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(postgres,n37),(traefik,n29)",,"(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n63),(traefik,n63),(memcached,n108),(traefik,n108),(mariadb,n108),(traefik,n29),(nginx,n87),(postgres,n87)","(busybox,n3),(alpine,n3),(memcached,n3),(traefik,n3),(httpd,n3),(nginx,n3),(mariadb,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n63),(traefik,n63),(memcached,n108),(traefik,n108),(mariadb,n108),(traefik,n29),(nginx,n87),(postgres,n87)"
10,8.77907,65.32338,65.3307,74.10977,7792,-1,-1,7792,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n34),(nginx,n34),(mariadb,n34),(postgres,n34),(memcached,n38),(traefik,n38),(traefik,n29),(traefik,n37)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n18),(traefik,n18),(memcached,n34),(nginx,n34),(mariadb,n34),(postgres,n34),(memcached,n38),(traefik,n38),(traefik,n29),(traefik,n37)"
11,6.73318,65.27473,65.34136,72.07454,8416,-1,-1,8416,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(httpd,n37),(postgres,n37),(memcached,n63),(traefik,n63),(traefik,n7),(traefik,n29),(traefik,n38)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(httpd,n37),(postgres,n37),(memcached,n63),(traefik,n63),(traefik,n7),(traefik,n29),(traefik,n38)"
12,6.91426,65.30651,65.31045,72.22471,8840,-1,-1,8840,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n18),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(httpd,n37),(postgres,n37),(memcached,n38),(traefik,n38),(memcached,n63),(traefik,n63),(traefik,n7),(traefik,n29)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n5),(memcached,n18),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(httpd,n37),(postgres,n37),(memcached,n38),(traefik,n38),(memcached,n63),(traefik,n63),(traefik,n7),(traefik,n29)"
13,6.93143,65.25064,65.21928,72.15071,8332,-1,-1,8332,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n7),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(httpd,n37),(postgres,n37),(memcached,n38),(traefik,n38),(traefik,n5),(traefik,n18),(traefik,n29)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(alpine,n3),(traefik,n3),(httpd,n3),(postgres,n3),(memcached,n7),(memcached,n37),(nginx,n37),(mariadb,n37),(traefik,n37),(httpd,n37),(postgres,n37),(memcached,n38),(traefik,n38),(traefik,n5),(traefik,n18),(traefik,n29)"
