step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,0.6098,0.21224,-1,0.6098,3671,4248,-1,3671,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n11)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n27)",,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n11)"
1,0.34908,0.0789,0.11421,0.11421,2386,2963,2963,2963,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)"
2,0.35678,0.08,0.02972,0.02972,2386,2963,2963,2963,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)"
3,0.29311,0.11497,0.16799,0.16799,1642,2215,2215,2215,"(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5),(memcached,n22)","(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n22)","(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n22)","(busybox,n5),(memcached,n5),(nginx,n5),(mariadb,n5),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n22)"
4,0.31011,0.0684,0.11117,0.11117,2339,2912,2912,2912,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n7)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n5)"
5,0.3574,0.09282,0.16109,0.16109,2708,2896,2896,2896,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(mariadb,n11)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(memcached,n5),(mariadb,n27)","(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n5)","(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n5)"
6,0.34632,0.17293,2.86769,2.86769,2673,3228,3354,3354,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n9)","(memcached,n4),(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n25),(busybox,n11),(nginx,n11),(mariadb,n11)","(memcached,n4),(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n25),(busybox,n11),(nginx,n11),(mariadb,n11)"
7,0.46134,0.19955,0.03341,0.03341,2673,3228,3354,3354,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n4),(memcached,n25)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n4),(memcached,n25)"
8,0.38826,0.12882,0.06489,0.06489,2673,3228,3354,3354,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n4),(memcached,n25)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n4),(memcached,n25)"
9,0.36674,0.2089,0.08792,0.08792,2547,3102,3354,3354,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n35)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n13),(nginx,n13),(mariadb,n13),(memcached,n35)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n4),(memcached,n25)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n11),(nginx,n11),(mariadb,n11),(memcached,n4),(memcached,n25)"
