step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,3.3065,65.44541,-1,3.3065,2505,-1,-1,2505,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37)"
1,1.93192,65.20785,38.10517,38.10517,2493,-1,2493,2493,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n34)",,"(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)","(memcached,n3),(busybox,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)"
2,3.01171,65.20694,0.23111,0.23111,2493,-1,2493,2493,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n34)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)"
3,2.28229,65.19693,0.24354,0.24354,2493,-1,2493,2493,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n34)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n34),(memcached,n5)"
4,2.98583,65.20704,65.17151,68.15734,3897,-1,-1,3897,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n18),(memcached,n37),(nginx,n37),(mariadb,n37)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n18),(memcached,n37),(nginx,n37),(mariadb,n37)"
5,3.24145,1.09825,1.12807,1.12807,2835,2836,3201,3201,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(nginx,n5),(mariadb,n5)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n118),(memcached,n5),(nginx,n5),(mariadb,n5)","(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n3),(nginx,n5),(mariadb,n5),(memcached,n5),(memcached,n18),(memcached,n37)","(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n3),(nginx,n5),(mariadb,n5),(memcached,n5),(memcached,n18),(memcached,n37)"
6,2.63145,30.00206,65.23765,67.8691,3718,4319,-1,3718,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37),(nginx,n37),(mariadb,n37)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(busybox,n112),(nginx,n112),(mariadb,n112),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n28)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n5),(memcached,n37),(nginx,n37),(mariadb,n37)"
7,3.08433,65.25867,65.3096,68.39393,4436,-1,-1,4436,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n5),(memcached,n14),(memcached,n37),(nginx,n37),(mariadb,n37)",,,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n5),(memcached,n14),(memcached,n37),(nginx,n37),(mariadb,n37)"
8,2.95195,1.79543,65.23141,68.18336,3503,3504,-1,3503,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n121),(memcached,n37),(nginx,n37),(mariadb,n37)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37)"
9,2.78586,20.41163,65.24926,68.03512,3870,4266,-1,3870,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n38),(nginx,n38)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n112),(busybox,n121),(mariadb,n121),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n38),(nginx,n38)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n37),(nginx,n37),(mariadb,n37),(memcached,n38),(nginx,n38)"
