step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,5.53325,0.6296,-1,5.53325,3671,4254,-1,3671,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n77),(nginx,n77),(mariadb,n77),(memcached,n10)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)"
1,3.29747,0.217,0.12285,0.12285,3671,4254,3671,3671,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n119),(nginx,n119),(mariadb,n119),(memcached,n21)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)"
2,4.62822,0.22014,0.11257,0.11257,3671,4254,3671,3671,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n136),(nginx,n136),(mariadb,n136),(memcached,n21)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10)"
3,4.02157,0.40888,0.79462,0.79462,4250,4254,4250,4250,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10),(nginx,n10),(mariadb,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n125),(memcached,n10),(nginx,n10),(mariadb,n10)","(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n3),(nginx,n10),(mariadb,n10),(memcached,n10)","(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n3),(nginx,n10),(mariadb,n10),(memcached,n10)"
4,3.93047,0.29058,0.10863,0.10863,4250,4254,4250,4250,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10),(nginx,n10),(mariadb,n21)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n77),(memcached,n10),(nginx,n10),(mariadb,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10),(nginx,n10),(mariadb,n10)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n10),(nginx,n10),(mariadb,n10)"
5,4.04145,23.79902,6.08395,10.125399999999999,4502,5089,-1,4502,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n4),(memcached,n21),(nginx,n21),(mariadb,n21)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n119),(busybox,n91),(nginx,n91),(mariadb,n91),(memcached,n4),(memcached,n21),(nginx,n21),(mariadb,n21)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n4),(memcached,n21),(nginx,n21),(mariadb,n21)"
6,4.66774,23.87028,6.10003,10.76777,5786,7783,-1,5786,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n42),(memcached,n55),(nginx,n55),(mariadb,n55),(memcached,n71),(nginx,n71),(mariadb,n71)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n96),(busybox,n91),(nginx,n91),(mariadb,n91),(memcached,n69),(nginx,n69),(mariadb,n69),(memcached,n42)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n42),(memcached,n55),(nginx,n55),(mariadb,n55),(memcached,n71),(nginx,n71),(mariadb,n71)"
7,4.36716,0.16306,0.09267,0.09267,3705,4290,5838,5838,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n42)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n91),(nginx,n91),(mariadb,n91),(memcached,n42)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n42),(memcached,n55),(nginx,n55),(mariadb,n55),(memcached,n71),(nginx,n71),(mariadb,n71)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n42),(memcached,n55),(nginx,n55),(mariadb,n55),(memcached,n71),(nginx,n71),(mariadb,n71)"
8,4.32284,12.4909,6.12178,10.44462,4416,5005,-1,4416,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n21),(nginx,n21),(mariadb,n21),(memcached,n42)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n96),(busybox,n91),(nginx,n91),(mariadb,n91),(memcached,n21),(nginx,n21),(mariadb,n21),(memcached,n42)",,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n21),(nginx,n21),(mariadb,n21),(memcached,n42)"
9,4.27297,25.06355,6.10446,10.37743,5127,-1,-1,5127,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n21),(nginx,n21),(mariadb,n21),(memcached,n42),(memcached,n142),(nginx,n142),(mariadb,n142)",,,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n21),(nginx,n21),(mariadb,n21),(memcached,n42),(memcached,n142),(nginx,n142),(mariadb,n142)"
