step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,0.40671,0.94058,-1,0.40671,6377,6381,-1,6377,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n19),(memcached,n19),(nginx,n19),(mariadb,n19),(memcached,n13),(nginx,n13),(mariadb,n13)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n19),(memcached,n19),(nginx,n19),(mariadb,n19),(busybox,n47),(memcached,n13),(nginx,n13),(mariadb,n13)",,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n19),(memcached,n19),(nginx,n19),(mariadb,n19),(memcached,n13),(nginx,n13),(mariadb,n13)"
1,0.21459,0.05518,0.02659,0.02659,3545,3545,3545,3545,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)"
2,0.2416,0.03017,0.04582,0.04582,4353,4356,4353,4353,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n9),(mariadb,n9),(nginx,n13)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n9),(nginx,n9),(mariadb,n9)","(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n3),(memcached,n9),(nginx,n9),(mariadb,n9)"
3,0.20664,0.11534,0.30925,0.30925,5090,5092,5092,5092,"(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(memcached,n20),(nginx,n20),(mariadb,n20)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n50),(memcached,n20),(nginx,n20),(mariadb,n20)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n50),(memcached,n20),(nginx,n20),(mariadb,n20)","(busybox,n4),(memcached,n4),(nginx,n4),(mariadb,n4),(busybox,n50),(memcached,n20),(nginx,n20),(mariadb,n20)"
4,0.25268,0.03221,0.05154,0.05154,4366,4368,4368,4368,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n13),(nginx,n13),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)"
5,0.20363,0.02283,0.01374,0.01374,4366,4368,4368,4368,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n15),(nginx,n15),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)"
6,0.23718,0.0651,0.0595,0.0595,3640,3640,4368,4368,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)"
7,0.23619,0.02334,0.01158,0.01158,4366,4368,4368,4368,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n13),(nginx,n13),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)"
8,0.2264,0.0761,0.05508,0.05508,4366,4368,4368,4368,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(memcached,n9),(nginx,n15),(mariadb,n13)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)"
9,0.23254,0.01677,0.01418,0.01418,3640,3640,4368,4368,"(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)","(busybox,n3),(memcached,n3),(nginx,n3),(mariadb,n3),(busybox,n50),(memcached,n9),(nginx,n9),(mariadb,n9)"
