step,asp_time,heu_time,cr_time,declace_time,asp_cost,heu_cost,cr_cost,declace_cost,asp_placement,heu_placement,cr_placement,declace_placement
0,143.95528,201.94881,-1,143.95528,14709,-1,-1,14709,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(traefik,n13),(ubuntu,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n49),(redis,n49),(mysql,n49),(redis,n175),(mysql,n43)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(traefik,n13),(ubuntu,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n49),(redis,n49),(mysql,n49),(redis,n175),(mysql,n43)"
1,160.67086,203.55824,31.61177,192.28263,21099,-1,-1,21099,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n17),(memcached,n293),(nginx,n293),(mariadb,n293),(traefik,n13),(redis,n13),(traefik,n16),(traefik,n208),(httpd,n208),(postgres,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n226),(mysql,n226),(postgres,n188),(ubuntu,n176),(ubuntu,n219),(ubuntu,n236),(redis,n49),(mysql,n49),(redis,n298),(mysql,n3),(mysql,n43),(mysql,n357)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n17),(memcached,n293),(nginx,n293),(mariadb,n293),(traefik,n13),(redis,n13),(traefik,n16),(traefik,n208),(httpd,n208),(postgres,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n226),(mysql,n226),(postgres,n188),(ubuntu,n176),(ubuntu,n219),(ubuntu,n236),(redis,n49),(mysql,n49),(redis,n298),(mysql,n3),(mysql,n43),(mysql,n357)"
2,149.9291,203.64262,32.95915,182.88825,16065,-1,-1,16065,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n43),(traefik,n43),(postgres,n43),(ubuntu,n43),(redis,n43),(mysql,n43),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n4),(redis,n4),(mysql,n4),(traefik,n49),(redis,n49),(mysql,n49)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n43),(traefik,n43),(postgres,n43),(ubuntu,n43),(redis,n43),(mysql,n43),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n4),(redis,n4),(mysql,n4),(traefik,n49),(redis,n49),(mysql,n49)"
3,158.86367,203.73466,33.13542,191.99909000000002,22079,-1,-1,22079,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n2),(memcached,n43),(memcached,n208),(mariadb,n208),(httpd,n208),(rabbitmq,n208),(memcached,n260),(redis,n260),(nginx,n116),(traefik,n116),(postgres,n116),(ubuntu,n116),(redis,n116),(mysql,n116),(traefik,n13),(redis,n13),(traefik,n55),(redis,n55),(mysql,n55),(traefik,n226),(ubuntu,n226),(mysql,n226),(httpd,n11),(postgres,n11),(ubuntu,n4),(redis,n267),(rabbitmq,n3),(mysql,n3),(mysql,n250),(mysql,n304)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n2),(memcached,n43),(memcached,n208),(mariadb,n208),(httpd,n208),(rabbitmq,n208),(memcached,n260),(redis,n260),(nginx,n116),(traefik,n116),(postgres,n116),(ubuntu,n116),(redis,n116),(mysql,n116),(traefik,n13),(redis,n13),(traefik,n55),(redis,n55),(mysql,n55),(traefik,n226),(ubuntu,n226),(mysql,n226),(httpd,n11),(postgres,n11),(ubuntu,n4),(redis,n267),(rabbitmq,n3),(mysql,n3),(mysql,n250),(mysql,n304)"
4,164.97844,203.53763,33.13885,198.11729,18577,-1,-1,18577,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n17),(memcached,n293),(nginx,n293),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(rabbitmq,n208),(mysql,n208),(traefik,n43),(ubuntu,n43),(redis,n43),(mysql,n43),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n298),(redis,n298),(postgres,n279),(ubuntu,n226),(redis,n176),(mysql,n267),(mysql,n385)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n17),(memcached,n293),(nginx,n293),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(rabbitmq,n208),(mysql,n208),(traefik,n43),(ubuntu,n43),(redis,n43),(mysql,n43),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n298),(redis,n298),(postgres,n279),(ubuntu,n226),(redis,n176),(mysql,n267),(mysql,n385)"
5,152.53562,203.2685,33.30389,185.83951,17121,-1,-1,17121,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n43),(traefik,n43),(ubuntu,n43),(redis,n43),(mysql,n43),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n439),(ubuntu,n439),(redis,n439),(mysql,n439),(postgres,n295)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n43),(traefik,n43),(ubuntu,n43),(redis,n43),(mysql,n43),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n439),(ubuntu,n439),(redis,n439),(mysql,n439),(postgres,n295)"
6,12977.96141,202.87533,33.11174,13011.07315,17052,-1,-1,17052,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(traefik,n13),(mysql,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n55),(redis,n55),(mysql,n55),(traefik,n226),(ubuntu,n226),(postgres,n43),(ubuntu,n43),(redis,n43),(redis,n267),(mysql,n267)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(traefik,n13),(mysql,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n55),(redis,n55),(mysql,n55),(traefik,n226),(ubuntu,n226),(postgres,n43),(ubuntu,n43),(redis,n43),(redis,n267),(mysql,n267)"
7,10893.93986,203.6679,32.25548,10926.19534,16134,-1,-1,16134,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(ubuntu,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n43),(redis,n43),(mysql,n43),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n298),(postgres,n279),(ubuntu,n226),(mysql,n226),(redis,n267)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(ubuntu,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n43),(redis,n43),(mysql,n43),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n298),(postgres,n279),(ubuntu,n226),(mysql,n226),(redis,n267)"
8,142.82404,203.52093,33.32831,176.15235,23937,-1,-1,23937,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n246),(mysql,n246),(memcached,n293),(nginx,n293),(rabbitmq,n293),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(mysql,n208),(traefik,n4),(traefik,n49),(postgres,n49),(redis,n49),(mysql,n49),(traefik,n220),(ubuntu,n220),(redis,n220),(traefik,n226),(traefik,n328),(redis,n328),(mysql,n328),(ubuntu,n267),(redis,n267),(redis,n11),(mysql,n11),(mysql,n372)",,,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n246),(mysql,n246),(memcached,n293),(nginx,n293),(rabbitmq,n293),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(mysql,n208),(traefik,n4),(traefik,n49),(postgres,n49),(redis,n49),(mysql,n49),(traefik,n220),(ubuntu,n220),(redis,n220),(traefik,n226),(traefik,n328),(redis,n328),(mysql,n328),(ubuntu,n267),(redis,n267),(redis,n11),(mysql,n11),(mysql,n372)"
9,4267.40018,202.49659,3.80818,3.80818,15696,-1,23937,23937,"(busybox,n1),(memcached,n1),(nginx,n1),(mariadb,n1),(alpine,n1),(traefik,n1),(httpd,n1),(postgres,n1),(ubuntu,n1),(redis,n1),(rabbitmq,n1),(mysql,n1),(memcached,n13),(redis,n13),(mysql,n13),(memcached,n208),(nginx,n208),(mariadb,n208),(traefik,n208),(httpd,n208),(postgres,n208),(ubuntu,n208),(redis,n208),(rabbitmq,n208),(mysql,n208),(traefik,n43),(traefik,n49),(redis,n49),(mysql,n49),(traefik,n226),(mysql,n226),(ubuntu,n219),(ubuntu,n298),(redis,n267)",,"(busybox,n1),(alpine,n1),(ubuntu,n1),(memcached,n1),(traefik,n1),(redis,n1),(nginx,n1),(httpd,n1),(rabbitmq,n1),(mariadb,n1),(postgres,n1),(mysql,n1),(ubuntu,n208),(traefik,n208),(redis,n208),(httpd,n208),(mariadb,n208),(postgres,n208),(mysql,n208),(ubuntu,n220),(traefik,n220),(redis,n220),(ubuntu,n267),(redis,n267),(memcached,n246),(mysql,n246),(memcached,n293),(nginx,n293),(rabbitmq,n293),(traefik,n4),(traefik,n49),(redis,n49),(postgres,n49),(mysql,n49),(traefik,n226),(traefik,n328),(redis,n328),(mysql,n328),(redis,n11),(mysql,n11),(mysql,n372)","(busybox,n1),(alpine,n1),(ubuntu,n1),(memcached,n1),(traefik,n1),(redis,n1),(nginx,n1),(httpd,n1),(rabbitmq,n1),(mariadb,n1),(postgres,n1),(mysql,n1),(ubuntu,n208),(traefik,n208),(redis,n208),(httpd,n208),(mariadb,n208),(postgres,n208),(mysql,n208),(ubuntu,n220),(traefik,n220),(redis,n220),(ubuntu,n267),(redis,n267),(memcached,n246),(mysql,n246),(memcached,n293),(nginx,n293),(rabbitmq,n293),(traefik,n4),(traefik,n49),(redis,n49),(postgres,n49),(mysql,n49),(traefik,n226),(traefik,n328),(redis,n328),(mysql,n328),(redis,n11),(mysql,n11),(mysql,n372)"
